code,name,category,revenue_yoy_growth,profit_loss_yoy_growth,roe,eps,composite_score
6084,STAR MEDIA GROUP BERHAD,Media,8.561020036429866,4364.285714285715,0.4,0.35,1312.0040202966434
5243,VELESTO ENERGY BERHAD,"Energy, Infrastructure, Equipment & Services",21.8533886583679,3475.0,1.9,0.52,1049.5400165975104
8206,ECO WORLD DEVELOPMENT GROUP BERHAD,Property,-24.393132030787445,2427.2727272727275,1.7,2.83,721.7698785725821
3611,PARAGON GLOBE BERHAD,Property,257.3099415204678,2092.7710843373493,2.9,1.22,705.8483077573452
5238,AirAsia X Berhad,"Travel, Leisure & Hospitality",22.60950030845157,2071.4285714285716,37.0,27.2,641.0514215211069
0041,HONG SENG CONSOLIDATED BERHAD,Software,2069.811320754717,-200.0,-0.5,-0.03,560.8373962264151
2097,META BRIGHT GROUP BERHAD,"Travel, Leisure & Hospitality",464.4230769230769,1059.0296495956875,1.5,0.17,457.36981795562934
2569,SUNGEI BAGAN RUBBER COMPANY (MALAYA) BERHAD,Plantation,5.785123966942152,1286.6666666666667,3.0,31.4,394.61553719008265
7579,AWC BERHAD,Industrial Services,6.3063063063063085,1227.62312633833,3.0,1.92,371.16282979339087
7211,TAFI INDUSTRIES BERHAD,Houshold Goods,82.99319727891157,1084.8341232227488,2.9,0.66,351.0601961504981
0270,NATIONGATE HOLDINGS BERHAD,"Industrial Materials, Components & Equipment",745.4106280193237,169.364161849711,5.1,2.05,275.8624369607104
2453,KLUANG RUBBER COMPANY (MALAYA) BERHAD,Plantation,8.629441624365475,716.6666666666666,1.9,23.61,222.69083248730962
5020,GLOMAC BERHAD,Property,1.0752688172043,728.1573498964804,0.3,0.52,218.9337856141054
3743,SUNSURIA BERHAD,Property,-13.283922462941844,733.3333333333334,1.0,1.11,216.43682326111744
6815,EUPE CORPORATION BERHAD,Property,137.55760368663596,572.7272727272727,2.9,10.08,215.6814629241726
5115,ALAM MARITIM RESOURCES BERHAD,"Energy, Infrastructure, Equipment & Services",553.8720538720539,185.18518518518516,-50.0,0.5,211.8171717171717
0198,GDB HOLDINGS BERHAD,Construction,-9.999999999999998,685.7142857142857,5.9,1.18,204.1302857142857
5025,AURO HOLDINGS BERHAD,Wood & Wood Products,636.0,-16.666666666666675,-5.2,-0.23,184.714
6718,CRESCENDO CORPORATION BERHAD,Property,127.11198428290764,472.22222222222223,7.3,12.28,183.71626195153894
5113,RIMBUNAN SAWIT BERHAD,Plantation,3.963198867657458,554.0000000000001,8.4,1.6,169.38895966029725
5070,PROTASCO BERHAD,Construction,40.1491609695463,509.6774193548387,6.2,3.93,166.9739740973155
4456,DAGANG NEXCHANGE BERHAD,Digital Services,420.7920792079208,133.33333333333334,0.5,0.26,166.38962376237623
7094,EUROSPAN HOLDINGS BERHAD,Houshold Goods,-17.14285714285714,468.29268292682934,48.0,52.54,155.45294773519166
7005,B.I.G. INDUSTRIES BERHAD,Diversified Industrials,46.808510638297875,449.0196078431373,5.9,4.46,150.82043554443055
5111,TOWER REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,9.8901098901099,450.2392344497608,0.4,0.48,138.2148033019612
5259,E.A.TECHNIQUE (M) BERHAD,Transportation & Logistics Services,-0.3154574132492094,441.1764705882353,10.4,2.08,134.75430395249583
7048,ATLAN HOLDINGS BHD,Retailers,14.32926829268293,406.7796610169491,6.9,11.8,130.0726787928896
5145,SEALINK INTERNATIONAL BERHAD,Transportation Equipment,31.353135313531343,386.9565217391305,4.7,2.25,126.88289711579854
5165,DFCITY GROUP BERHAD,Building Materials,48.64864864864864,368.0851063829787,1.8,1.0,125.58012650948821
0259,SNS NETWORK TECHNOLOGY BERHAD,Technology Equipment,-5.165210786175467,409.99999999999994,3.9,0.63,122.35643676414733
0032,REDTONE INTERNATIONAL BERHAD,Telecommunications Service Providers,81.70289855072464,307.40740740740745,3.9,1.42,117.79709178743963
7121,XL HOLDINGS BERHAD,Consumer Services,174.50980392156862,193.47826086956525,1.3,0.75,110.80641943734017
5242,SOLID AUTOMOTIVE BERHAD,Automotive,3.3573141486810565,361.5384615384615,0.5,0.24,109.61673270614276
7172,PMB TECHNOLOGY BERHAD,Metals,-29.28884395011796,393.75,0.8,0.49,109.5963468149646
0064,EFFICIENT E-SOLUTIONS BERHAD,Industrial Services,125.5813953488372,238.88888888888889,0.2,0.03,109.38708527131782
7241,NEXTGREEN GLOBAL BERHAD,Industrial Services,42.24137931034482,313.6363636363637,2.2,0.9,107.38332288401256
7773,EP MANUFACTURING BHD,Auto Parts,-11.742424242424242,365.686274509804,0.6,0.86,106.47515508021392
5049,COUNTRY VIEW BERHAD,Property,49.11032028469751,281.25,1.4,6.07,100.60209608540924
8117,PGF CAPITAL BERHAD,Building Materials,115.73033707865169,210.0,2.5,3.41,98.90110112359551
6904,SUBUR TIASA HOLDINGS BERHAD,Wood & Wood Products,-12.928348909657316,336.3636363636363,0.7,2.53,97.6765862361937
5275,MYNEWS HOLDINGS BERHAD,Retailers,11.922663802363044,301.26715945089757,1.6,0.5,94.37694697597817
5178,INGENIEUR GUDANG BERHAD,Metals,270.0,33.02752293577982,7.7,0.95,92.63825688073395
3034,HAP SENG CONSOLIDATED BERHAD,Diversified Industrials,0.0,283.89662027833,2.4,7.76,87.200986083499
7047,FAJARBARU BUILDER GROUP BHD,Construction,86.84931506849315,200.0,2.0,1.14,86.68279452054794
8346,PERAK CORPORATION BERHAD,Transportation & Logistics Services,-6.852791878172592,295.65217391304344,0.1,0.09,86.67781461046125
6971,KOBAY TECHNOLOGY BERHAD,"Industrial Materials, Components & Equipment",27.472527472527464,253.33333333333331,1.4,1.66,84.85375824175821
5036,EDARAN BERHAD,Technology Equipment,52.45098039215685,221.03321033210332,2.7,1.5,82.88525721727805
8907,EG INDUSTRIES BERHAD,"Industrial Materials, Components & Equipment",30.280877260484807,231.4814814814815,6.3,7.65,81.31870762258988
8648,JASA KITA BERHAD,"Industrial Materials, Components & Equipment",29.166666666666675,238.73343151693663,2.6,0.51,80.99202945508098
5073,NAIM HOLDINGS BERHAD,Property,-43.57894736842105,303.7383177570093,3.2,8.64,80.41581111657648
7108,PERDANA PETROLEUM BERHAD,"Energy, Infrastructure, Equipment & Services",22.521655437921083,232.4561403508772,11.4,3.41,79.45533873663949
7285,TOMYPAK HOLDINGS BERHAD,Packaging Materials,286.98630136986304,-20.98765432098766,-5.6,-1.51,78.37759411466261
4723,JAKS RESOURCES BERHAD,Construction,40.99999999999999,216.90140845070425,1.5,0.91,77.85242253521128
7200,TEK SENG HOLDINGS BERHAD,Houshold Goods,19.931271477663227,238.2663847780127,0.6,0.43,77.66529687670277
3557,ECOFIRST CONSOLIDATED BHD,Property,384.55882352941177,-127.82352941176472,0.2,0.08,77.07658823529411
5152,MUAR BAN LEE GROUP BERHAD,"Industrial Materials, Components & Equipment",22.7882037533512,212.24489795918367,6.0,6.74,73.05793051376045
7195,BINASTRA CORPORATION BERHAD,Construction,117.9508196721311,116.07142857142856,9.5,2.23,72.5526744730679
5255,ICON OFFSHORE BERHAD,"Energy, Infrastructure, Equipment & Services",20.68376068376068,212.9032258064516,4.9,3.31,71.71809594706369
4995,VERSATILE CREATIVE BERHAD,Retailers,47.2,183.91167192429023,2.1,0.65,69.88350157728706
0225,SOUTHERN CABLE GROUP BERHAD,"Industrial Materials, Components & Equipment",40.15345268542199,186.15384615384616,5.0,2.15,69.32218965178045
4715,GENTING MALAYSIA BERHAD,"Travel, Leisure & Hospitality",0.0,220.8568207440812,4.9,10.04,69.24504622322436
0113,MMS VENTURES BERHAD,Technology Equipment,280.7692307692308,-57.285714285714285,-1.4,-0.45,66.67505494505494
5273,CHIN HIN GROUP BERHAD,Building Materials,80.60558084306354,138.79310344827584,1.9,0.78,66.35560528740181
7055,PLB ENGINEERING BERHAD,Property,247.24409448818895,-10.83333333333334,-16.2,-11.82,65.31922834645668
5149,TAS OFFSHORE BERHAD,Transportation Equipment,91.90140845070422,108.8888888888889,8.1,5.26,62.90908920187793
5102,GUAN CHONG BERHAD,Food & Beverages,130.76923076923077,68.73156342182891,3.0,4.87,61.4242382573179
2224,SELANGOR DREDGING BERHAD,Property,142.37623762376236,59.036144578313234,1.5,3.11,61.345714660622676
5222,FGV HOLDINGS BERHAD,Plantation,26.530612244897966,172.5,1.5,2.39,60.48718367346939
5148,UEM SUNRISE BERHAD,Property,18.213828425096025,177.10843373493975,0.3,0.45,58.746678648010736
5207,SBC CORPORATION BERHAD,Property,272.22222222222223,-79.13793103448276,-0.1,-0.23,57.85928735632184
5029,FAR EAST HOLDINGS BERHAD,Plantation,75.92205984690328,104.44444444444449,4.4,10.85,57.15995128740433
7132,SMIS CORPORATION BERHAD,Auto Parts,-2.2167487684729092,178.65168539325845,1.3,2.35,53.660480987435655
4251,I-BERHAD,Property,38.16964285714286,134.54545454545453,1.0,0.7,52.154529220779224
7115,SKB SHUTTERS CORPORATION BERHAD,Building Materials,44.93927125506072,122.22222222222224,4.3,4.39,51.886448043184885
1961,IOI CORPORATION BERHAD,Plantation,22.72727272727273,133.7828947368421,6.0,11.46,50.445050239234455
5127,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,6.214689265536721,158.33333333333334,0.4,0.54,49.55240677966101
2593,UNITED MALACCA BERHAD,Plantation,26.920415224913484,125.54744525547444,2.1,14.74,49.10835814411638
5576,MINHO (M) BERHAD,Wood & Wood Products,-2.3012552301255207,164.1509433962264,0.3,0.39,48.692906449830275
8524,TALIWORKS CORPORATION BERHAD,"Gas, Water & Multi-Utilities",74.20066152149944,80.0,3.5,1.2,47.20019845644983
0253,INFOLINE TEC GROUP BERHAD,Digital Services,87.11656441717793,53.846153846153854,13.0,2.21,45.33081547899954
5211,SUNWAY BERHAD,Diversified Industrials,33.33333333333333,108.59678313921242,2.4,5.28,44.11503494176372
6203,KHEE SAN BERHAD,Food & Beverages,-5.600000000000005,151.76151761517613,-1.2,0.68,43.74445528455284
5292,UWC BERHAD,Semiconductors,96.48351648351648,47.72727272727273,1.5,0.59,43.68123676323676
6459,MNRB HOLDINGS BERHAD,Insurance,4.180923866552599,122.83653846153844,2.8,11.84,41.03323869842732
0200,REVENUE GROUP BERHAD,Digital Services,236.49122807017545,-100.88339222614842,0.0,0.0,40.682350753208105
9687,IDEAL CAPITAL BERHAD,Property,41.951566951566946,86.62420382165605,4.1,5.86,40.564731231966896
5308,SENG FONG HOLDINGS BERHAD,Industrial Services,64.03828623518689,65.0602409638554,5.9,1.9,40.28955815971268
5306,FARM FRESH BERHAD,Food & Beverages,25.668179525970757,104.6875,3.9,1.4,40.16670385779123
7184,G3 GLOBAL BERHAD,Personal Goods,262.962962962963,-129.54166666666666,-1.0,-0.02,39.8223888888889
7246,SIGNATURE INTERNATIONAL BERHAD,Houshold Goods,22.131593257204997,100.70921985815602,7.8,4.5,39.312243934608304
7471,EDEN INC. BERHAD,Electricity,-12.5,140.0,1.4,0.94,38.718
7079,TWL HOLDINGS BERHAD,Property,105.31914893617022,21.42857142857142,0.8,0.06,38.19631610942249
5132,DELEUM BERHAD,"Energy, Infrastructure, Equipment & Services",11.331679073614565,105.7377049180328,5.7,6.24,37.50881519749421
5141,DAYANG ENTERPRISE HOLDINGS BERHAD,"Energy, Infrastructure, Equipment & Services",30.45375218150088,76.57068062827226,7.5,11.66,35.93932984293194
4057,ASIAN PAC HOLDINGS BERHAD,Property,22.93577981651376,95.2380952380952,0.4,0.28,35.58816251638268
5062,HUA YANG BERHAD,Property,-47.359154929577464,161.6822429906542,0.3,0.31,34.41892641832302
5347,TENAGA NASIONAL BHD,Electricity,6.666666666666665,86.8722261153936,2.7,27.33,34.06766783461808
4359,TURIYA BERHAD,Semiconductors,-2.6666666666666616,113.90374331550804,1.2,0.72,33.75512299465241
8664,S P SETIA BERHAD,Property,18.181818181818187,93.05019305019304,0.4,1.16,33.681603369603366
1368,UEM EDGENTA BERHAD,Industrial Services,9.998613229787834,100.0,0.7,1.23,33.38558396893635
2658,AJINOMOTO (MALAYSIA) BERHAD,Food & Beverages,11.557177615571778,75.96153846153845,2.3,30.08,32.73161482313307
5310,KUMPULAN KITACON BERHAD,Construction,13.007759014148789,90.54054054054056,4.4,2.83,32.51048986640681
5681,PETRONAS DAGANGAN BHD,Retailers,-2.020202020202022,81.42934488359501,5.6,33.7,31.6827428590179
3301,HONG LEONG INDUSTRIES BERHAD,Automotive,11.221437971049175,60.31927023945267,6.4,44.66,31.674212463150553
7070,VIZIONE HOLDINGS BERHAD,Construction,22.558459422283363,81.66666666666667,0.0,0.01,31.269537826685006
7148,DUOPHARMA BIOTECH BERHAD,Pharmaceuticals,23.345153664302607,73.33333333333334,2.3,1.62,29.78754609929079
5182,AVALAND BERHAD,Property,48.207426376440466,47.67441860465116,2.5,1.75,29.614553494327488
0138,MY E.G. SERVICES BERHAD,Digital Services,27.820710973724893,62.58333333333332,7.4,2.6,29.12121329211746
1929,CHIN TECK PLANTATIONS BERHAD,Plantation,15.822784810126578,53.05164319248827,3.4,35.63,28.468328400784454
7169,DOMINANT ENTERPRISE BERHAD,Wood & Wood Products,-9.231468849477032,100.0,1.3,2.81,28.052559345156894
5162,VSTECS BERHAD,Technology Equipment,30.228960396039597,54.33070866141732,4.0,5.5,27.26790071723708
1818,BURSA MALAYSIA BERHAD,Other Financials,33.144297416509126,41.88741721854306,10.7,10.6,26.769514390515656
1996,KRETAM HOLDINGS BERHAD,Plantation,-6.088992974238872,90.7258064516129,4.8,2.05,26.76104404321221
5309,ITMAX SYSTEM BERHAD,Digital Services,48.33759590792839,35.58282208588957,5.7,2.15,26.746125398145388
5533,OCB BERHAD,Food & Beverages,41.18476727785614,43.47826086956521,1.7,3.16,26.370908444226405
5133,PETRA ENERGY BERHAD,"Energy, Infrastructure, Equipment & Services",-10.328638497652587,86.66666666666667,6.9,9.59,26.199408450704222
0180,KIM TECK CHEONG CONSOLIDATED BERHAD,Consumer Services,37.681159420289845,46.34146341463416,2.8,0.88,25.942786850477198
6149,METROD HOLDINGS BERHAD,Metals,0.0,81.08108108108108,1.3,5.58,25.700324324324324
1082,HONG LEONG FINANCIAL GROUP BERHAD,Banking,18.75,14.30690399137,2.8,74.7,25.417071197411
2062,HARBOUR-LINK GROUP BERHAD,Transportation & Logistics Services,20.475497331392532,52.7950310559006,3.0,6.16,23.81315851618794
7243,MAGMA GROUP BERHAD,Food & Beverages,84.44444444444446,-3.571428571428581,-3.1,-0.31,23.57990476190476
4197,SIME DARBY BERHAD,Automotive,30.714285714285715,35.82342954159592,4.4,11.7,23.18131457676449
7140,OKA CORPORATION BHD,Building Materials,12.834224598930488,61.53846153846154,2.1,1.7,23.071805841217607
0168,BOILERMECH HOLDINGS BERHAD,"Industrial Materials, Components & Equipment",15.793918918918926,54.761904761904766,4.8,2.52,22.63074710424711
3255,HEINEKEN MALAYSIA BERHAD,Food & Beverages,3.218275804568949,28.636884306987408,28.2,37.17,22.63054803346691
7228,T7 GLOBAL BERHAD,"Energy, Infrastructure, Equipment & Services",28.384279475982545,42.50000000000001,3.5,1.75,22.315283842794766
7161,KERJAYA PROSPEK GROUP BERHAD,Construction,39.37051352843732,29.49438202247192,3.9,3.65,22.169468665272774
5185,AFFIN BANK BERHAD,Banking,22.46203037569945,45.074626865671654,1.3,6.07,21.73499717241133
5151,HEXTAR GLOBAL BERHAD,Chemicals,38.326954620010945,27.922077922077925,7.3,0.51,21.43670976262666
0163,CAREPLUS GROUP BERHAD,Health Care Equipment & Services,94.24460431654676,-20.430107526881724,-2.6,-1.05,21.41434903689951
2836,CARLSBERG BREWERY MALAYSIA BERHAD,Food & Beverages,8.278145695364248,19.89459815546773,34.6,29.75,21.321823155249593
5130,ATRIUM REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,30.303030303030297,37.25490196078432,1.9,2.63,21.173379679144382
1163,ALLIANZ MALAYSIA BERHAD,Insurance,7.692307692307687,-7.427993936331479,3.2,99.9999,20.719274126792865
5263,SUNWAY CONSTRUCTION GROUP BERHAD,Construction,28.478099480326648,32.857142857142854,5.5,3.6,20.22057270124085
6491,KUMPULAN FIMA BERHAD,Diversified Industrials,14.504324683965407,40.65040650406504,3.7,12.58,19.802419356409132
0229,MOBILIA HOLDINGS BERHAD,Houshold Goods,27.477477477477485,34.78260869565217,4.1,0.45,19.588025851938898
5005,UNISEM (M) BERHAD,Semiconductors,15.019651880965746,48.33333333333334,1.2,1.66,19.577895564289726
6139,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,Insurance,43.285137423472705,10.53787047200878,5.1,12.02,19.570902368644443
5272,RANHILL HOLDINGS BERHAD,"Gas, Water & Multi-Utilities",3.085001640958329,59.80392156862746,2.1,1.26,19.538676962875734
5209,GAS MALAYSIA BERHAD,"Gas, Water & Multi-Utilities",16.666666666666675,34.5707656612529,8.3,9.03,18.83722969837587
5819,HONG LEONG BANK BERHAD,Banking,14.28571428571428,10.000000000000009,3.0,53.17,18.519714285714286
5138,HAP SENG PLANTATIONS HOLDINGS BERHAD,Plantation,7.715674362089908,46.56084656084656,2.8,6.93,18.228956276880936
2038,NEGRI SEMBILAN OIL PALMS BERHAD,Plantation,21.259842519685044,26.582278481012665,1.6,14.19,17.510636300209313
7179,LAGENDA PROPERTIES BERHAD,Property,30.059660394676445,21.907216494845372,3.9,5.64,17.498063066856545
2186,KUCHAI DEVELOPMENT BERHAD,Other Financials,19.565217391304344,35.13513513513513,1.2,4.01,17.45210575793184
5398,GAMUDA BERHAD,Construction,46.428571428571416,5.333333333333323,1.8,7.31,17.35057142857142
5047,NPC RESOURCES BERHAD,Plantation,-0.4874086108854536,45.9016393442623,3.0,15.28,17.280269220013054
8311,PESONA METRO HOLDINGS BERHAD,Construction,0.0,54.83870967741935,2.9,0.69,17.169612903225804
7249,EWEIN BERHAD,Property,47.00854700854702,9.090909090909085,0.5,0.39,17.007836829836833
7854,TIMBERWELL BERHAD,Wood & Wood Products,1.49253731343284,53.38345864661653,1.0,0.69,16.800798788014813
5084,IBRACO BERHAD,Property,28.753180661577616,22.4,3.1,2.8,16.525954198473283
5038,KSL HOLDINGS BERHAD,Property,26.636737747848848,19.621749408983447,2.5,9.95,16.367546147049687
0192,INTA BINA GROUP BERHAD,Construction,8.834134615384626,41.26984126984128,4.7,1.62,16.29519276556777
7197,GE-SHEN CORPORATION BERHAD,"Industrial Materials, Components & Equipment",3.5060975609756184,47.61904761904763,1.9,2.43,16.203543554006973
7187,CHIN HIN GROUP PROPERTY BERHAD,Transportation Equipment,53.31890331890333,0.0,0.2,0.16,16.067670995670998
8893,MK LAND HOLDINGS BERHAD,Property,81.75824175824175,-28.57142857142857,0.1,0.09,15.994043956043955
7155,SKP RESOURCES BHD,"Industrial Materials, Components & Equipment",22.19657626466629,26.937269372693716,3.6,2.2,15.900153691208
6262,INNOPRISE PLANTATIONS BERHAD,Plantation,17.537942664418217,27.810650887573978,6.7,4.51,15.846578065597656
5024,HUP SENG INDUSTRIES BERHAD,Food & Beverages,10.828025477707005,33.07692307692307,10.3,2.16,15.663484566389023
3107,FIMA CORPORATION BERHAD,Industrial Services,8.31643002028397,40.81632653061224,1.2,2.92,15.563826965268861
5257,CARIMIN PETROLEUM BERHAD,"Energy, Infrastructure, Equipment & Services",-6.965761511216062,51.162790697674424,5.5,5.57,15.473108755937508
1066,RHB BANK BERHAD,Banking,7.14285714285714,28.204339129096788,2.6,19.11,14.946158881586179
8869,PRESS METAL ALUMINIUM HOLDINGS BERHAD,Metals,11.764705882352944,31.427638026788628,4.6,4.88,14.85370317274247
7595,MGB BERHAD,Construction,12.924638812963662,32.52032520325203,2.8,2.75,14.743489204864707
5126,SARAWAK OIL PALMS BERHAD,Plantation,7.692307692307687,28.75264270613107,3.3,13.66,14.325485119531628
7252,TEO SENG CAPITAL BERHAD,Agricultural Products,-4.849999999999999,32.648401826484005,10.2,19.5,14.279520547945202
0185,HSS ENGINEERS BERHAD,Industrial Engineering,6.329113924050622,38.46153846153846,2.6,1.43,14.243195715676725
6874,KUB MALAYSIA BERHAD,Industrial Services,46.75438596491228,-1.3698630136986356,1.1,1.29,14.093356885364095
7087,MAGNI-TECH INDUSTRIES BERHAD,Personal Goods,21.974965229485388,18.807339449541296,2.8,5.97,13.988691403708007
0128,FRONTKEN CORPORATION BERHAD,Semiconductors,8.089887640449444,32.209737827715344,5.5,2.24,13.637887640449437
3298,HEXZA CORPORATION BERHAD,Chemicals,26.4,16.666666666666675,0.3,0.7,13.120000000000003
8567,SALCON BERHAD,"Gas, Water & Multi-Utilities",61.77156177156178,-17.391304347826097,-1.4,-0.53,12.928077227120706
3417,EASTERN & ORIENTAL BERHAD,Property,38.01452784503632,2.3569023569023573,1.4,1.46,12.683429060581602
4162,BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD,Personal Goods,0.5108767303889206,14.117647058823524,17.5,23.8,12.648557136763735
6599,AEON CO. (M) BHD,Retailers,4.613453290093106,35.251798561151084,1.0,1.34,12.427575555373258
5112,TH PLANTATIONS BERHAD,Plantation,16.343490304709142,22.159090909090917,2.3,1.93,12.396774364140018
3069,MEGA FIRST CORPORATION BERHAD,Electricity,16.104868913857672,13.7560975609756,3.9,12.37,12.212289942449981
0157,FOCUS POINT HOLDINGS BERHAD,Personal Goods,8.837209302325588,26.5625,6.1,1.76,12.191912790697677
7232,RESINTECH BERHAD,Building Materials,21.014492753623195,17.647058823529417,1.1,1.09,12.036465473145784
7245,CITAGLOBAL BERHAD,Metals,35.400000000000006,3.3333333333333437,0.8,0.74,11.928000000000004
5517,SHANGRI-LA HOTELS (MALAYSIA) BERHAD,"Travel, Leisure & Hospitality",5.0212164073550225,29.487179487179493,2.6,4.6,11.792518768360353
5606,IGB BERHAD,Property,6.125031637560108,27.068965517241384,1.7,5.54,11.406199146440446
4596,SAPURA RESOURCES BERHAD,Property,48.52941176470589,-6.0975609756097615,-2.8,-3.95,11.379555236728837
7210,FM GLOBAL LOGISTICS HOLDINGS BERHAD,Transportation & Logistics Services,34.161819143310424,1.388888888888884,1.7,1.3,11.26521240965979
5301,CTOS DIGITAL BERHAD,Digital Services,19.999999999999996,13.114754098360647,4.8,1.2,11.134426229508195
5173,SHIN YANG GROUP BERHAD,Transportation & Logistics Services,13.264388489208637,19.54022988505748,2.4,2.75,10.871385512279836
5123,SENTRAL REIT,Real Estate Investment Trusts,20.351758793969843,12.637362637362637,1.5,1.71,10.538736429399746
6432,APOLLO FOOD HOLDINGS BERHAD,Food & Beverages,17.121212121212114,6.000000000000005,4.3,13.27,10.450363636363637
7382,GOLDEN LAND BERHAD,Plantation,145.60669456066947,-111.57971014492752,0.3,0.37,10.342095324722585
5246,WESTPORTS HOLDINGS BERHAD,Transportation & Logistics Services,5.587313295224039,19.538461538461547,6.5,6.83,10.203732450105676
0222,OPTIMAX HOLDINGS BERHAD,Health Care Providers,16.140350877192986,14.28571428571428,4.5,0.58,10.143819548872179
7250,UZMA BERHAD,"Energy, Infrastructure, Equipment & Services",37.5,-6.72268907563025,1.8,2.54,10.101193277310923
1023,CIMB GROUP HOLDINGS BERHAD,Banking,7.547169811320753,11.111111111111116,3.0,18.98,9.99348427672956
9962,GROMUTUAL BERHAD,Property,-4.400000000000004,34.210526315789465,2.5,2.73,9.989157894736838
7010,PTT SYNERGY GROUP BERHAD,Property,42.7098674521355,-11.764705882352944,1.2,1.22,9.767548470934765
5026,MHC PLANTATIONS BHD,Plantation,2.4428684003152012,24.69135802469136,3.0,5.12,9.764267927501969
2089,UNITED PLANTATIONS BERHAD,Plantation,1.3883746760459117,-8.782350445481546,7.5,51.84,9.649807269169312
0054,KARYON INDUSTRIES BERHAD,Chemicals,12.993039443155464,16.666666666666675,1.7,0.45,9.327911832946642
7007,ARK RESOURCES HOLDINGS BERHAD,Property,-26.502732240437155,54.419410745233975,3.6,0.98,9.291003551439047
6033,PETRONAS GAS BERHAD,"Gas, Water & Multi-Utilities",6.25,5.378868729989317,3.6,24.95,9.198660618996795
9814,BERTAM ALLIANCE BERHAD,Property,55.714285714285715,-25.36764705882353,0.1,0.06,9.135991596638657
5313,RADIUM DEVELOPMENT BERHAD,Property,3.6324786324786418,26.315789473684205,0.6,0.14,9.132480431848853
5166,CYBERJAYA EDUCATION GROUP BERHAD,Consumer Services,8.59375,19.999999999999996,0.9,1.46,9.050125
5330,TMK CHEMICAL BHD,Chemicals,0.0,0.0,8.9,35.0,8.780000000000001
5200,UOA DEVELOPMENT BHD,Property,32.14953271028038,-5.108055009823187,0.9,1.87,8.666443310137158
5210,BUMI ARMADA BERHAD,"Energy, Infrastructure, Equipment & Services",5.163871951219523,18.841394825646795,3.7,3.57,8.655580033059895
0186,PERAK TRANSIT BERHAD,"Travel, Leisure & Hospitality",19.22196796338673,6.626506024096379,2.4,1.61,8.556542196244934
5053,OSK HOLDINGS BERHAD,Property,10.931734317343178,11.544715447154474,2.2,6.66,8.514934929349296
7083,ANALABS RESOURCES BERHAD,Industrial Services,-18.485523385300674,33.84615384615384,3.5,16.0,8.50818913825595
1015,AMMB HOLDINGS BERHAD,Banking,9.090909090909085,6.555981268624955,2.5,15.14,8.222067107860212
5235SS,KLCC REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,7.07876370887337,11.440906637884506,1.5,11.44,8.143901104027362
2488,ALLIANCE BANK MALAYSIA BERHAD,Banking,14.675250899450852,2.4824608742579635,2.6,12.27,8.121313532112644
3379,INSAS BERHAD,Other Financials,-5.020920502092052,28.787878787878785,1.1,3.85,8.12008748573602
0040,OPENSYS (M) BERHAD,Software,20.88888888888889,3.2258064516129004,3.6,0.72,8.098408602150537
4383,JAYA TIASA HOLDINGS BHD,Plantation,9.556451612903215,8.233532934131738,4.7,7.47,7.770995364110486
8419,PANSAR BERHAD,Building Materials,-6.695005313496294,29.68750000000002,2.5,1.63,7.723748405951117
7035,CCK CONSOLIDATED HOLDINGS BERHAD,Food & Beverages,3.0989272943980906,16.500000000000004,5.1,3.76,7.651678188319427
7167,ABLE GLOBAL BERHAD,Food & Beverages,9.671945701357476,9.259259259259256,3.8,5.77,7.593361488185019
1295,PUBLIC BANK BERHAD,Banking,4.615384615384621,11.764705882352944,3.4,9.85,7.5640271493212685
8621,LPI CAPITAL BHD,Insurance,0.0,0.0,5.3,31.11,7.282
5012,TA ANN HOLDINGS BERHAD,Plantation,-4.415372035977105,14.132104454685113,3.9,16.88,7.071019725612402
7198,DPS RESOURCES BERHAD,Property,13.422818791946312,8.695652173913038,0.9,1.04,7.023541289757805
0230,TELADAN GROUP BERHAD,Property,17.638483965014572,3.9473684210526327,1.5,0.97,6.9697557158201615
1902,PINEHILL PACIFIC BERHAD,Plantation,29.64959568733154,-4.761904761904767,-1.3,-1.46,6.914307277628032
7943,MPIRE GLOBAL BERHAD,Houshold Goods,57.40740740740742,-34.89932885906041,-1.0,-0.1,6.532423564504103
7084,QL RESOURCES BERHAD,Agricultural Products,11.764705882352944,4.649265905383371,4.2,3.52,6.4681915363208935
5167,TURBO-MECH BERHAD,"Industrial Materials, Components & Equipment",78.78787878787878,-56.89424364123159,-0.3,-0.3,6.448090543994157
7173,TOYO VENTURES HOLDINGS BERHAD,Chemicals,75.40983606557377,-50.38167938931297,-1.3,-4.86,6.27644700287824
5069,BLD PLANTATION BHD.,Plantation,-22.51397594443504,35.2112676056338,1.2,10.29,6.107187498359629
8273,PUBLIC PACKAGES HOLDINGS BHD,Packaging Materials,3.2504780114722687,12.631578947368416,2.6,4.03,6.0906170876522046
5908,DKSH HOLDINGS (MALAYSIA) BERHAD,Consumer Services,11.111111111111116,0.5747126436781658,1.8,11.07,6.079747126436784
7176,TPC PLUS BERHAD,Agricultural Products,5.731922398589062,8.000000000000007,6.4,2.63,5.92557671957672
