code,category,eps,dps,nta,revenue,profit_loss,quarter,quarter_date,financial_year,announced_date,roe
6084,Media,-3.7000,0.000,1.0500,31.5m,-26.9m,2,2020-06-30,"31 Dec, 2020",2020-08-27,-3.5
6084,Media,-0.5400,0.000,1.0900,65.8m,-4.0m,1,2020-03-31,"31 Dec, 2020",2020-05-29,-0.5
6084,Media,0.0300,2.000,1.1100,76.1m,230.0k,4,2019-12-31,"31 Dec, 2019",2020-02-27,0.0
6084,Media,0.0400,0.000,1.1100,79.6m,250.0k,3,2019-09-30,"31 Dec, 2019",2019-11-28,0.0
6084,Media,0.2200,0.000,1.1100,77.7m,1.7m,2,2019-06-30,"31 Dec, 2019",2019-08-28,0.2
6084,Media,0.4800,0.000,1.1000,82.6m,3.5m,1,2019-03-31,"31 Dec, 2019",2019-05-16,0.4
6084,Media,-1.2300,3.000,1.1300,93.0m,-9.1m,4,2018-12-31,"31 Dec, 2018",2019-02-26,-1.1
6084,Media,0.2100,0.000,1.1400,91.1m,1.6m,3,2018-09-30,"31 Dec, 2018",2018-11-30,0.2
6084,Media,0.1900,0.000,1.1400,99.5m,1.4m,2,2018-06-30,"31 Dec, 2018",2018-08-17,0.2
6084,Media,1.5300,0.000,1.1400,109.0m,11.3m,1,2018-03-31,"31 Dec, 2018",2018-05-16,1.3
6084,Media,-21.0200,6.000,1.1800,126.3m,-155.1m,4,2017-12-31,"31 Dec, 2017",2018-02-27,-17.8
6084,Media,31.2100,0.000,1.3900,130.9m,230.3m,3,2017-09-30,"31 Dec, 2017",2017-11-20,22.5
6084,Media,1.1500,36.000,1.4600,129.4m,8.5m,2,2017-06-30,"31 Dec, 2017",2017-08-21,0.8
6084,Media,0.9000,0.000,1.4500,183.1m,6.6m,1,2017-03-31,"31 Dec, 2017",2017-05-23,0.6
6084,Media,5.3400,9.000,1.5300,260.4m,39.4m,4,2016-12-31,"31 Dec, 2016",2017-02-27,3.5
6084,Media,1.5300,0.000,1.4700,206.5m,11.3m,3,2016-09-30,"31 Dec, 2016",2016-11-21,1.0
6084,Media,5.9200,9.000,1.5400,266.5m,43.7m,2,2016-06-30,"31 Dec, 2016",2016-08-22,3.8
6084,Media,2.1000,0.000,1.4700,198.7m,15.5m,1,2016-03-31,"31 Dec, 2016",2016-05-24,1.4
6904,Wood & Wood Products,2.5300,0.000,3.4200,111.8m,4.8m,3,2024-09-30,"31 Dec, 2024",2024-11-28,0.7
6904,Wood & Wood Products,0.5400,0.000,3.4000,100.3m,1.0m,2,2024-06-30,"31 Dec, 2024",2024-08-29,0.2
6904,Wood & Wood Products,-3.8100,0.000,3.4100,103.3m,-7.2m,1,2024-03-31,"31 Dec, 2024",2024-05-28,-1.1
6904,Wood & Wood Products,1.6000,0.000,3.4600,118.0m,3.0m,4,2023-12-31,"31 Dec, 2023",2024-02-29,0.5
6904,Wood & Wood Products,0.5800,0.000,3.4600,128.4m,1.1m,3,2023-09-30,"31 Dec, 2023",2023-11-30,0.2
6904,Wood & Wood Products,-6.3000,0.000,3.4300,120.6m,-11.9m,2,2023-06-30,"31 Dec, 2023",2023-08-25,-1.8
6904,Wood & Wood Products,-3.8400,0.000,3.5100,107.5m,-7.2m,1,2023-03-31,"31 Dec, 2023",2023-05-30,-1.1
6904,Wood & Wood Products,0.3100,0.000,3.5400,128.8m,582.0k,4,2022-12-31,"31 Dec, 2022",2023-02-28,0.1
6904,Wood & Wood Products,9.4500,0.000,3.5300,156.9m,17.8m,3,2022-09-30,"31 Dec, 2022",2022-11-30,2.7
6904,Wood & Wood Products,8.3000,0.000,3.4600,171.3m,15.6m,2,2022-06-30,"31 Dec, 2022",2022-08-26,2.4
6904,Wood & Wood Products,5.8900,0.000,3.3900,128.9m,11.1m,1,2022-03-31,"31 Dec, 2022",2022-05-25,1.7
6904,Wood & Wood Products,16.1500,0.000,3.3300,93.7m,30.4m,-,2021-12-31,"31 Dec, 2021",2022-02-28,4.8
6904,Wood & Wood Products,10.0200,0.000,3.1800,136.3m,18.9m,-,2021-10-31,"31 Dec, 2021",2021-12-22,3.2
6904,Wood & Wood Products,10.2900,0.000,3.0700,106.5m,19.4m,-,2021-07-31,"31 Dec, 2021",2021-09-15,3.4
6904,Wood & Wood Products,2.4900,0.000,2.9300,91.9m,4.7m,-,2021-04-30,"31 Dec, 2021",2021-06-25,0.8
6904,Wood & Wood Products,1.9400,0.000,2.9000,84.1m,3.6m,2,2021-01-31,"31 Jul, 2021",2021-03-26,0.7
6904,Wood & Wood Products,1.0600,0.000,2.8800,93.7m,2.0m,1,2020-10-31,"31 Jul, 2021",2020-12-22,0.4
6904,Wood & Wood Products,-14.0000,0.000,2.8800,71.7m,-26.3m,4,2020-07-31,"31 Jul, 2020",2020-09-29,-4.9
6904,Wood & Wood Products,-0.5400,0.000,3.0100,78.5m,-1.0m,3,2020-04-30,"31 Jul, 2020",2020-06-26,-0.2
6904,Wood & Wood Products,1.1700,0.000,3.0200,84.4m,2.2m,2,2020-01-31,"31 Jul, 2020",2020-03-20,0.4
6904,Wood & Wood Products,0.2700,0.000,2.9700,94.9m,508.0k,1,2019-10-31,"31 Jul, 2020",2019-12-20,0.1
6904,Wood & Wood Products,-8.3200,0.000,2.9800,70.6m,-15.7m,4,2019-07-31,"31 Jul, 2019",2019-09-27,-2.8
6904,Wood & Wood Products,-5.7900,0.000,3.1000,81.7m,-10.9m,3,2019-04-30,"31 Jul, 2019",2019-06-27,-1.9
6904,Wood & Wood Products,-4.6100,0.000,3.1500,73.8m,-8.7m,2,2019-01-31,"31 Jul, 2019",2019-03-22,-1.5
6904,Wood & Wood Products,0.0600,0.000,3.1900,86.9m,120.0k,1,2018-10-31,"31 Jul, 2019",2018-12-21,0.0
6904,Wood & Wood Products,-7.0000,0.000,3.2200,70.4m,-13.2m,4,2018-07-31,"31 Jul, 2018",2018-09-27,-2.2
6904,Wood & Wood Products,-1.9000,0.000,3.3000,57.7m,-3.6m,3,2018-04-30,"31 Jul, 2018",2018-06-28,-0.6
6904,Wood & Wood Products,-0.5000,0.000,3.3300,83.1m,-944.0k,2,2018-01-31,"31 Jul, 2018",2018-03-29,-0.2
6904,Wood & Wood Products,-1.0000,0.000,3.3400,110.9m,-1.9m,1,2017-10-31,"31 Jul, 2018",2017-12-28,-0.3
6904,Wood & Wood Products,-4.5700,0.000,3.3500,121.3m,-8.6m,4,2017-07-31,"31 Jul, 2017",2017-09-29,-1.4
6904,Wood & Wood Products,0.2800,0.000,3.3000,115.4m,536.0k,3,2017-04-30,"31 Jul, 2017",2017-06-30,0.1
6904,Wood & Wood Products,-4.7000,0.000,3.3200,121.2m,-8.8m,2,2017-01-31,"31 Jul, 2017",2017-03-29,-1.4
6904,Wood & Wood Products,0.0800,0.000,3.3600,140.7m,150.0k,1,2016-10-31,"31 Jul, 2017",2016-12-22,0.0
7207,"Industrial Materials, Components & Equipment",0.8900,1.500,1.6100,53.6m,2.1m,1,2024-09-30,"30 Jun, 2025",2024-11-27,0.6
